exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1
292,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
293,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
294,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
295,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
296,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
297,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
298,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
299,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
300,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
301,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
302,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
303,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
304,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
305,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
306,514,0,0,0,2.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
307,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
308,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
309,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
310,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
311,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
312,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
313,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
314,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
315,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
316,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
317,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
318,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
319,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
320,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
321,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
322,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
323,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
324,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
325,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
326,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
327,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
328,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
329,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
330,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
331,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
332,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
333,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
334,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
335,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
336,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
337,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
338,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
339,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
340,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
341,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
342,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
343,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
344,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
345,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
346,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
347,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
348,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
349,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
350,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
351,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
352,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
353,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
354,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
355,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
356,524,0,0,0,1.28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
357,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
358,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
359,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
360,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
361,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
362,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
363,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
364,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
365,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
366,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
367,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
368,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
369,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
370,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
371,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
372,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
373,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
374,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
375,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
376,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
377,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
378,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
379,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
380,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
381,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
382,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
383,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
384,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
385,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
386,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
387,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
388,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
389,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
390,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
391,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
392,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
393,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
394,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
395,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
396,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
397,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
398,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
399,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
400,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
401,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
402,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
403,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
404,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
405,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
406,531,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
407,1049,0,0,0,13.63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
408,1049,0,0,0,13.56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
409,1048,0,0,0,13.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
410,1043,0,0,0,13.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
411,1053,0,0,0,13.47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
412,1049,0,0,0,14.13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
413,1051,0,0,0,13.72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
414,1038,0,0,0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
415,1050,0,0,0,13.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
416,1047,0,0,0,13.91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
417,1041,0,0,0,13.69,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
418,1043,0,0,0,14.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
419,1063,0,0,0,13.41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
420,1047,0,0,0,13.83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
421,1049,0,0,0,13.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
422,1043,0,0,0,13.81,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
423,1055,0,0,0,13.76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
424,1046,0,0,0,13.95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
425,1045,0,0,0,13.61,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
426,1047,0,0,0,13.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
427,1051,0,0,0,13.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
428,1046,0,0,0,13.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
429,1053,0,0,0,13.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
430,1048,0,0,0,14.12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
431,1046,0,0,0,13.86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
432,1046,0,0,0,13.51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
433,1042,0,0,0,13.76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
434,1040,0,0,0,14.29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
435,1043,0,0,0,14.03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
436,1046,0,0,0,13.93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
437,1056,0,0,0,13.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
438,1040,0,0,0,13.76,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
439,1052,0,0,0,13.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
440,1051,0,0,0,13.71,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
441,1044,0,0,0,13.58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
442,1042,0,0,0,13.87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
443,1047,0,0,0,13.94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
444,1049,0,0,0,13.26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
445,1038,0,0,0,14.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
446,1033,0,0,0,14.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
447,1050,0,0,0,13.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
448,1048,0,0,0,13.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
449,1052,0,0,0,13.73,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
450,1050,0,0,0,13.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
451,1045,0,0,0,14.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
452,1047,0,0,0,13.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
453,1050,0,0,0,13.98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
454,1050,0,0,0,14.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
455,1056,0,0,0,13.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
456,1052,0,0,0,13.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
457,1099,0,0,0,13.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
458,1091,0,0,0,14.06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
459,1104,0,0,0,13.84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
460,1101,0,0,0,14.03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
461,1098,0,0,0,13.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
462,1094,0,0,0,14.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
463,1103,0,0,0,13.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
464,1105,0,0,0,13.89,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
465,1096,0,0,0,14.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
466,1107,0,0,0,13.88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
467,1099,0,0,0,13.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
468,1097,0,0,0,13.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
469,1091,0,0,0,14.19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
470,1106,0,0,0,14.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
471,1101,0,0,0,13.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
472,1094,0,0,0,14.29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
473,1103,0,0,0,13.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
474,1097,0,0,0,13.94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
475,1091,0,0,0,13.84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
476,1097,0,0,0,13.78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
477,1102,0,0,0,13.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
478,1103,0,0,0,13.68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
479,1101,0,0,0,13.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
480,1097,0,0,0,14.02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
481,1101,0,0,0,13.86,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
482,1106,0,0,0,13.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
483,1103,0,0,0,13.68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
484,1096,0,0,0,13.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
485,1094,0,0,0,13.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
486,1107,0,0,0,13.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
487,1095,0,0,0,13.79,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
488,1102,0,0,0,13.94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
489,1097,0,0,0,13.78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
490,1102,0,0,0,13.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
491,1098,0,0,0,14.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
492,1099,0,0,0,13.86,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
493,1106,0,0,0,14.22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
494,1102,0,0,0,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
495,1104,0,0,0,14.28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
496,1090,0,0,0,13.92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
497,1102,0,0,0,13.95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
498,1100,0,0,0,13.92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
499,1106,0,0,0,14.09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
500,1097,0,0,0,13.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
501,1090,0,0,0,13.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
502,1106,0,0,0,13.94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
503,1093,0,0,0,13.88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
504,1093,0,0,0,14.33,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
505,1096,0,0,0,13.83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
506,1100,0,0,0,13.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
507,1162,0,0,0,11.49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
508,1161,0,0,0,11.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
509,1168,0,0,0,11.68,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
510,1164,0,0,0,11.51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
511,1162,0,0,0,11.54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
512,1153,0,0,0,11.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
513,1159,0,0,0,11.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
514,1166,0,0,0,11.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
515,1163,0,0,0,11.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
516,1163,0,0,0,11.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
517,1160,0,0,0,11.74,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
518,1161,0,0,0,11.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
519,1165,0,0,0,11.79,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
520,1156,0,0,0,11.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
521,1159,0,0,0,11.57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
522,1168,0,0,0,12.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
523,1162,0,0,0,11.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
524,1167,0,0,0,11.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
525,1161,0,0,0,11.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
526,1162,0,0,0,11.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
527,1163,0,0,0,11.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
528,1162,0,0,0,11.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
529,1159,0,0,0,11.51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
530,1161,0,0,0,11.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
531,1161,0,0,0,11.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
532,1161,0,0,0,11.58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
533,1165,0,0,0,11.72,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
534,1155,0,0,0,11.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
535,1162,0,0,0,11.59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
536,1163,0,0,0,11.53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
537,1165,0,0,0,11.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
538,1158,0,0,0,11.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
539,1164,0,0,0,11.51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
540,1163,0,0,0,11.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
541,1159,0,0,0,11.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
542,1169,0,0,0,11.57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
543,1160,0,0,0,11.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
544,1157,0,0,0,11.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
545,1164,0,0,0,11.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
546,1164,0,0,0,11.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
547,1161,0,0,0,11.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
548,1160,0,0,0,11.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
549,1162,0,0,0,11.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
550,1161,0,0,0,11.77,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
551,1167,0,0,0,11.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
552,1167,0,0,0,11.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
553,1157,0,0,0,11.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
554,1164,0,0,0,11.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
555,1167,0,0,0,11.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
556,1165,0,0,0,11.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
557,1166,0,0,0,12.02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
558,1161,0,0,0,12.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
559,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
560,1163,0,0,0,12.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
561,1160,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
562,1162,0,0,0,12.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
563,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
564,1162,0,0,0,12.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
565,1161,0,0,0,12.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
566,1163,0,0,0,12.19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
567,1161,0,0,0,12.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
568,1160,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
569,1163,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
570,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
571,1164,0,0,0,12.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
572,1166,0,0,0,12.09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
573,1160,0,0,0,12.39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
574,1165,0,0,0,12.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
575,1163,0,0,0,12.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
576,1167,0,0,0,12.36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
577,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
578,1168,0,0,0,12.28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
579,1163,0,0,0,12.03,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
580,1160,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
581,1163,0,0,0,12.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
582,1161,0,0,0,12.08,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
583,1161,0,0,0,12.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
584,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
585,1161,0,0,0,12.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
586,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
587,1163,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
588,1161,0,0,0,12.17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
589,1160,0,0,0,12.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
590,1163,0,0,0,12.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
591,1167,0,0,0,12.19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
592,1161,0,0,0,12.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
593,1163,0,0,0,12.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
594,1167,0,0,0,11.92,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
595,1159,0,0,0,12.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
596,1163,0,0,0,12.19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
597,1165,0,0,0,12.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
598,1165,0,0,0,12.39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
599,1164,0,0,0,12.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
600,1161,0,0,0,12.08,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
601,1162,0,0,0,12.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
