exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,base_0,base_rnd,base_DSA_RC,cl_60,cl_65,cl_70,cl_75,cl_80,cl_85,cl_90,friendship_w_0,friendship_w_1
1,183,0,0,0,39.84,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,174,0,0,0,41.82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3,171,0,0,0,36.16,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4,182,0,0,0,38.75,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5,196,0,0,0,33.01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6,180,0,0,0,37.28,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7,182,0,0,0,41.33,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8,197,0,0,0,35.45,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
9,178,0,0,0,33.66,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
10,171,0,0,0,35.95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
11,162,0,0,0,39.72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
12,184,0,0,0,36.67,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
13,187,0,0,0,37.37,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
14,180,0,0,0,36.98,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15,164,0,0,0,41.68,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
16,173,0,0,0,36.64,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
17,203,0,0,0,33.53,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
18,190,0,0,0,36.15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
19,166,0,0,0,38.53,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
20,188,0,0,0,32.61,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
21,183,0,0,0,33.78,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22,175,0,0,0,39.46,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
23,192,0,0,0,31.57,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,184,0,0,0,40.66,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
25,184,0,0,0,32.53,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
26,188,0,0,0,38.48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,198,0,0,0,34.18,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28,175,0,0,0,39.61,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
29,188,0,0,0,33.82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
30,185,0,0,0,34.48,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
31,180,0,0,0,34.95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32,173,0,0,0,35.58,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
33,200,0,0,0,33.68,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34,175,0,0,0,35.62,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35,171,0,0,0,39.13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
36,161,0,0,0,40.45,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
37,167,0,0,0,38.44,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
38,176,0,0,0,39.46,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
39,187,0,0,0,36.59,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
40,191,0,0,0,38.05,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
41,172,0,0,0,36.97,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
42,183,0,0,0,37.97,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
43,186,0,0,0,32.77,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
44,178,0,0,0,39.34,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
45,181,0,0,0,36.14,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
46,175,0,0,0,39.96,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
47,171,0,0,0,40.55,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
48,186,0,0,0,33.84,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
49,164,0,0,0,37.56,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
50,192,0,0,0,35.23,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
51,195,0,0,0,36.35,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
52,177,0,0,0,39.58,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
53,183,0,0,0,34.74,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
54,184,0,0,0,37.45,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
55,168,0,0,0,37.05,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
56,196,0,0,0,34.88,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
57,173,0,0,0,43.12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
58,197,0,0,0,33.05,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
59,160,0,0,0,37.35,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
60,166,0,0,0,41.94,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
61,188,0,0,0,34.73,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
62,187,0,0,0,38.71,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
63,183,0,0,0,33.04,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
64,171,0,0,0,35.95,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
65,175,0,0,0,33.44,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
66,188,0,0,0,33.89,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
67,190,0,0,0,34.58,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
68,188,0,0,0,36.36,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
69,171,0,0,0,39.46,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
70,199,0,0,0,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
71,182,0,0,0,35.72,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
72,176,0,0,0,37.21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
73,193,0,0,0,30.69,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
74,178,0,0,0,37.4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
75,186,0,0,0,34.31,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
76,164,0,0,0,39.97,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
77,182,0,0,0,40.06,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
78,198,0,0,0,35.23,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
79,180,0,0,0,38.66,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80,189,0,0,0,34.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
81,193,0,0,0,37.91,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82,179,0,0,0,32.69,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
83,196,0,0,0,34.58,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
84,178,0,0,0,38.27,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
85,184,0,0,0,35.87,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
86,171,0,0,0,39.76,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
87,191,0,0,0,31.22,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
88,175,0,0,0,36.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
89,180,0,0,0,34.95,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
90,179,0,0,0,39.95,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
91,185,0,0,0,37.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
92,173,0,0,0,38.12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
93,201,0,0,0,30.28,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
94,188,0,0,0,35.01,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
95,197,0,0,0,34.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
96,175,0,0,0,35.85,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
97,181,0,0,0,33.82,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
98,173,0,0,0,37.26,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
99,180,0,0,0,38.08,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
100,188,0,0,0,37.97,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
101,201,0,0,0,29.09,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
102,198,0,0,0,33.91,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
103,173,0,0,0,38.77,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
104,175,0,0,0,38.05,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
105,178,0,0,0,32.55,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
106,196,0,0,0,34.07,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
107,194,0,0,0,33.64,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
108,197,0,0,0,31.67,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
109,196,0,0,0,33.01,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
110,175,0,0,0,37.78,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
111,195,0,0,0,33.15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
112,182,0,0,0,37.39,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
113,186,0,0,0,36.81,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
114,163,0,0,0,40.48,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
115,173,0,0,0,36.39,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
116,174,0,0,0,36.76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
117,179,0,0,0,37.48,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
118,187,0,0,0,34.07,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
119,179,0,0,0,35.08,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
120,185,0,0,0,32.02,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
121,197,0,0,0,33.87,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
122,188,0,0,0,33.57,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
123,184,0,0,0,33.28,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
124,179,0,0,0,38.3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
125,187,0,0,0,34.91,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
126,185,0,0,0,36.48,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
127,178,0,0,0,35.96,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
128,174,0,0,0,37.85,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
129,192,0,0,0,33.32,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
130,187,0,0,0,33.23,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
131,198,0,0,0,29.49,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
132,180,0,0,0,35.42,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
133,176,0,0,0,33.36,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
134,173,0,0,0,34.7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
135,201,0,0,0,32.46,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
136,189,0,0,0,31.24,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
137,173,0,0,0,35.36,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
138,211,0,0,0,33.51,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
139,186,0,0,0,33.13,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
140,176,0,0,0,40.34,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
141,191,0,0,0,36.25,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
142,184,0,0,0,38.81,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
143,188,0,0,0,35.55,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
144,186,0,0,0,36.81,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
145,186,0,0,0,35.15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
146,186,0,0,0,34.57,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
147,186,0,0,0,31.07,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
148,176,0,0,0,38.28,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
149,180,0,0,0,35.29,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
150,195,0,0,0,32.95,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
151,184,0,0,0,32.3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
152,184,0,0,0,34.99,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
153,177,0,0,0,37.17,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
154,174,0,0,0,36.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
155,186,0,0,0,31.66,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
156,194,0,0,0,32.24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
157,179,0,0,0,34.21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
158,194,0,0,0,36.82,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
159,199,0,0,0,34.21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
160,198,0,0,0,30.91,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
161,187,0,0,0,35.73,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
162,188,0,0,0,35.8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
163,204,0,0,0,29.01,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
164,199,0,0,0,29.49,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
165,186,0,0,0,33.13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
166,186,0,0,0,34.23,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
167,178,0,0,0,34.32,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
168,197,0,0,0,35.89,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
169,176,0,0,0,31.26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
170,202,0,0,0,30.33,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
171,179,0,0,0,35.7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
172,188,0,0,0,30.01,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
173,178,0,0,0,35.59,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
174,189,0,0,0,33.07,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
175,187,0,0,0,30.76,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
176,186,0,0,0,29.31,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
177,180,0,0,0,32.63,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
178,191,0,0,0,29.35,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
179,180,0,0,0,33.7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
180,192,0,0,0,34.14,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
181,201,0,0,0,32.7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
182,181,0,0,0,36.73,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
183,184,0,0,0,34.86,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
184,203,0,0,0,29.51,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
185,197,0,0,0,32.77,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
186,174,0,0,0,37.61,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
187,191,0,0,0,33.24,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
188,167,0,0,0,37.8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
189,185,0,0,0,34.48,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
190,184,0,0,0,37.25,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
191,178,0,0,0,35.82,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
192,186,0,0,0,31.5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
193,195,0,0,0,32.66,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
194,192,0,0,0,32.74,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
195,193,0,0,0,31.13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
196,202,0,0,0,33.04,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
197,182,0,0,0,35.03,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
198,194,0,0,0,29.55,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
199,165,0,0,0,37.51,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
200,178,0,0,0,33.39,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
201,198,0,0,0,29.39,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
202,194,0,0,0,36.11,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
203,184,0,0,0,37.45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
204,179,0,0,0,34.21,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
205,192,0,0,0,32.16,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
206,196,0,0,0,33.78,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
207,189,0,0,0,36.96,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
208,184,0,0,0,32.53,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
209,198,0,0,0,30.59,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
210,197,0,0,0,32.52,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
211,194,0,0,0,29.09,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
212,187,0,0,0,33.23,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
213,191,0,0,0,30.22,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
214,170,0,0,0,38.52,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
215,198,0,0,0,33.65,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
216,202,0,0,0,34.79,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
217,198,0,0,0,28.54,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
218,184,0,0,0,36.7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
219,183,0,0,0,33.04,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
220,187,0,0,0,33.23,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
221,193,0,0,0,35.26,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
222,191,0,0,0,36.24,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
223,177,0,0,0,37.89,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
224,188,0,0,0,32.61,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
225,180,0,0,0,41.01,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
226,192,0,0,0,35.48,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
227,174,0,0,0,37.37,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
228,182,0,0,0,35.64,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
229,196,0,0,0,32.73,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
230,195,0,0,0,29.67,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
231,199,0,0,0,30.67,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
232,187,0,0,0,34.39,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
233,204,0,0,0,31.27,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
234,190,0,0,0,35.12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
235,176,0,0,0,31.07,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
236,186,0,0,0,34.23,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
237,189,0,0,0,33.07,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
238,193,0,0,0,36.86,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
239,207,0,0,0,32.45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
240,190,0,0,0,34.3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
241,181,0,0,0,32.31,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
242,197,0,0,0,34.93,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
243,197,0,0,0,34.14,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
244,183,0,0,0,31.93,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
245,192,0,0,0,37.08,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
246,198,0,0,0,30.91,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
247,180,0,0,0,31.65,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
248,191,0,0,0,28.71,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
249,189,0,0,0,31.47,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
250,193,0,0,0,35.01,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
251,186,0,0,0,32.14,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
252,176,0,0,0,38.69,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
253,174,0,0,0,31.91,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
254,187,0,0,0,32.02,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
255,189,0,0,0,35.87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
256,179,0,0,0,32.04,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
257,196,0,0,0,31.33,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
258,196,0,0,0,34.62,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
259,193,0,0,0,31.53,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
260,187,0,0,0,33.48,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
261,190,0,0,0,28.79,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
262,197,0,0,0,30.55,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
263,189,0,0,0,37.6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
264,187,0,0,0,34.91,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
265,189,0,0,0,33.4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
266,186,0,0,0,33.38,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
267,176,0,0,0,36.1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
268,200,0,0,0,31.32,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
269,194,0,0,0,31.16,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
270,176,0,0,0,34.24,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
271,173,0,0,0,39.31,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
272,191,0,0,0,26.7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
273,187,0,0,0,35.22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
274,200,0,0,0,30.49,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
275,194,0,0,0,32.33,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
276,176,0,0,0,36.36,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
277,196,0,0,0,36.83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
278,180,0,0,0,38.63,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
279,183,0,0,0,33.43,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
280,181,0,0,0,36.73,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
