exp#,utility_YS,utility_YS_order,utility_YS_course,utility_YS_both,utility_YS_rnd,gini_YS,gini_YS_order,gini_YS_course,gini_YS_both,gini_YS_rnd,base_0,base_DSA_RC,input_original,input_third,input_rnd,cl_60,cl_90,friendship_w_0,friendship_w_1
1972,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1973,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1974,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1975,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1976,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1977,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1978,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1979,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1980,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1981,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1982,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1983,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1984,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1985,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1986,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1987,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1988,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1989,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1990,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,1,0,0,1
1991,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1992,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1993,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1994,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1995,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1996,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1997,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1998,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
1999,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2000,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2001,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2002,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2003,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2004,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2005,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2006,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2007,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2008,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2009,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2010,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2011,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2012,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2013,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2014,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2015,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2016,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2017,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2018,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2019,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2020,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2021,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2022,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2023,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2024,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2025,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2026,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2027,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2028,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2029,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2030,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2031,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2032,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2033,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2034,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2035,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2036,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2037,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2038,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2039,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2040,0,0,0,0,1065,0,0,0,0,21.06,0,1,0,1,0,0,1,0,1
2041,519,0,0,0,0,2.16,0,0,0,0,1,0,0,0,1,1,0,1,0
2042,531,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0
2043,1084,0,0,0,0,11.3,0,0,0,0,1,0,0,0,1,1,0,0,1
2044,1096,0,0,0,0,11.07,0,0,0,0,1,0,0,0,1,0,1,0,1
2045,0,519,0,0,0,0,2.16,0,0,0,1,0,0,0,1,1,0,1,0
2046,0,531,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,1,0
2047,0,1074,0,0,0,0,10.6,0,0,0,1,0,0,0,1,1,0,0,1
2048,0,1096,0,0,0,0,11.07,0,0,0,1,0,0,0,1,0,1,0,1
2049,0,0,519,0,0,0,0,2.16,0,0,1,0,0,0,1,1,0,1,0
2050,0,0,531,0,0,0,0,0.0,0,0,1,0,0,0,1,0,1,1,0
2051,0,0,1084,0,0,0,0,11.2,0,0,1,0,0,0,1,1,0,0,1
2052,0,0,1096,0,0,0,0,11.07,0,0,1,0,0,0,1,0,1,0,1
2053,0,0,0,519,0,0,0,0,2.16,0,1,0,0,0,1,1,0,1,0
2054,0,0,0,531,0,0,0,0,0.0,0,1,0,0,0,1,0,1,1,0
2055,0,0,0,1080,0,0,0,0,10.56,0,1,0,0,0,1,1,0,0,1
2056,0,0,0,1096,0,0,0,0,11.07,0,1,0,0,0,1,0,1,0,1
2057,0,0,0,0,519,0,0,0,0,2.18,1,0,0,0,1,1,0,1,0
2058,0,0,0,0,531,0,0,0,0,0.0,1,0,0,0,1,0,1,1,0
2059,0,0,0,0,1089,0,0,0,0,11.83,1,0,0,0,1,1,0,0,1
2060,0,0,0,0,1096,0,0,0,0,11.07,1,0,0,0,1,0,1,0,1
2061,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2062,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2063,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2064,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2065,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2066,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2067,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2068,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2069,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2070,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2071,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2072,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2073,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2074,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2075,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2076,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2077,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2078,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2079,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2080,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2081,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2082,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2083,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2084,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2085,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2086,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2087,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2088,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2089,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2090,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2091,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2092,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2093,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2094,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2095,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2096,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2097,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2098,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2099,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2100,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2101,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2102,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2103,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2104,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2105,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2106,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2107,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2108,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2109,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2110,519,0,0,0,0,2.16,0,0,0,0,0,1,0,0,1,1,0,1,0
2111,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2112,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2113,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2114,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2115,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2116,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2117,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2118,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2119,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2120,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2121,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2122,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2123,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2124,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2125,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2126,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2127,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2128,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2129,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2130,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2131,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2132,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2133,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2134,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2135,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2136,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2137,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2138,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2139,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2140,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2141,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2142,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2143,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2144,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2145,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2146,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2147,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2148,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2149,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2150,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2151,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2152,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2153,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2154,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2155,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2156,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2157,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2158,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2159,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2160,531,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0
2161,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2162,1090,0,0,0,0,11.32,0,0,0,0,0,1,0,0,1,1,0,0,1
2163,1085,0,0,0,0,11.31,0,0,0,0,0,1,0,0,1,1,0,0,1
2164,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2165,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2166,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2167,1087,0,0,0,0,11.25,0,0,0,0,0,1,0,0,1,1,0,0,1
2168,1087,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2169,1079,0,0,0,0,11.36,0,0,0,0,0,1,0,0,1,1,0,0,1
2170,1084,0,0,0,0,11.3,0,0,0,0,0,1,0,0,1,1,0,0,1
2171,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2172,1082,0,0,0,0,11.29,0,0,0,0,0,1,0,0,1,1,0,0,1
2173,1091,0,0,0,0,11.12,0,0,0,0,0,1,0,0,1,1,0,0,1
2174,1079,0,0,0,0,11.26,0,0,0,0,0,1,0,0,1,1,0,0,1
2175,1084,0,0,0,0,11.39,0,0,0,0,0,1,0,0,1,1,0,0,1
2176,1083,0,0,0,0,11.31,0,0,0,0,0,1,0,0,1,1,0,0,1
2177,1083,0,0,0,0,11.21,0,0,0,0,0,1,0,0,1,1,0,0,1
2178,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2179,1082,0,0,0,0,11.29,0,0,0,0,0,1,0,0,1,1,0,0,1
2180,1086,0,0,0,0,11.23,0,0,0,0,0,1,0,0,1,1,0,0,1
2181,1086,0,0,0,0,11.34,0,0,0,0,0,1,0,0,1,1,0,0,1
2182,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2183,1083,0,0,0,0,11.24,0,0,0,0,0,1,0,0,1,1,0,0,1
2184,1085,0,0,0,0,11.25,0,0,0,0,0,1,0,0,1,1,0,0,1
2185,1083,0,0,0,0,11.24,0,0,0,0,0,1,0,0,1,1,0,0,1
2186,1084,0,0,0,0,11.3,0,0,0,0,0,1,0,0,1,1,0,0,1
2187,1083,0,0,0,0,11.34,0,0,0,0,0,1,0,0,1,1,0,0,1
2188,1088,0,0,0,0,11.2,0,0,0,0,0,1,0,0,1,1,0,0,1
2189,1089,0,0,0,0,11.46,0,0,0,0,0,1,0,0,1,1,0,0,1
2190,1084,0,0,0,0,11.2,0,0,0,0,0,1,0,0,1,1,0,0,1
2191,1083,0,0,0,0,11.34,0,0,0,0,0,1,0,0,1,1,0,0,1
2192,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2193,1087,0,0,0,0,11.19,0,0,0,0,0,1,0,0,1,1,0,0,1
2194,1080,0,0,0,0,11.32,0,0,0,0,0,1,0,0,1,1,0,0,1
2195,1084,0,0,0,0,11.3,0,0,0,0,0,1,0,0,1,1,0,0,1
2196,1079,0,0,0,0,11.4,0,0,0,0,0,1,0,0,1,1,0,0,1
2197,1083,0,0,0,0,11.24,0,0,0,0,0,1,0,0,1,1,0,0,1
2198,1084,0,0,0,0,11.3,0,0,0,0,0,1,0,0,1,1,0,0,1
2199,1084,0,0,0,0,11.2,0,0,0,0,0,1,0,0,1,1,0,0,1
2200,1081,0,0,0,0,11.37,0,0,0,0,0,1,0,0,1,1,0,0,1
2201,1083,0,0,0,0,11.24,0,0,0,0,0,1,0,0,1,1,0,0,1
2202,1084,0,0,0,0,11.39,0,0,0,0,0,1,0,0,1,1,0,0,1
2203,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2204,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2205,1087,0,0,0,0,11.29,0,0,0,0,0,1,0,0,1,1,0,0,1
2206,1083,0,0,0,0,11.31,0,0,0,0,0,1,0,0,1,1,0,0,1
2207,1083,0,0,0,0,11.31,0,0,0,0,0,1,0,0,1,1,0,0,1
2208,1087,0,0,0,0,11.28,0,0,0,0,0,1,0,0,1,1,0,0,1
2209,1083,0,0,0,0,11.21,0,0,0,0,0,1,0,0,1,1,0,0,1
2210,1086,0,0,0,0,11.33,0,0,0,0,0,1,0,0,1,1,0,0,1
2211,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2212,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2213,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2214,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2215,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2216,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2217,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2218,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2219,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2220,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2221,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2222,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2223,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2224,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2225,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2226,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2227,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2228,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2229,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2230,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2231,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2232,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2233,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2234,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2235,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2236,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2237,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2238,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2239,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2240,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2241,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2242,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2243,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2244,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2245,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2246,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2247,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2248,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2249,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2250,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2251,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2252,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2253,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2254,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2255,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2256,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2257,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2258,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2259,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2260,1096,0,0,0,0,11.07,0,0,0,0,0,1,0,0,1,0,1,0,1
2261,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2262,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2263,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2264,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2265,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2266,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2267,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2268,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2269,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2270,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2271,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2272,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2273,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2274,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2275,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2276,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2277,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2278,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2279,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2280,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2281,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2282,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2283,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2284,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2285,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2286,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2287,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2288,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
2289,0,519,0,0,0,0,2.16,0,0,0,0,1,0,0,1,1,0,1,0
